Timestamp,Unit,X,Y,Z
61467,4725,3.75,-26.40,106.05
61480,4726,2.40,-29.40,105.15
61493,4727,4.95,-28.80,106.05
61506,4728,5.40,-29.85,105.45
61519,4729,5.10,-31.80,105.45
61532,4730,5.70,-32.40,105.00
61545,4731,6.30,-32.25,106.65
61558,4732,8.40,-35.25,106.05
61571,4733,9.15,-36.75,105.00
61584,4734,10.20,-37.50,104.25
61597,4735,12.15,-37.50,102.00
61610,4736,12.15,-37.50,102.00
61623,4737,12.15,-37.50,102.00
61636,4738,12.15,-37.50,102.00
61649,4739,12.15,-37.50,102.00
61662,4740,12.15,-37.50,102.00
61675,4741,12.15,-37.50,102.00
61688,4742,22.80,-47.40,96.00
61701,4743,24.60,-47.25,96.90
61714,4744,26.85,-48.90,95.40
61727,4745,28.65,-46.20,95.55
61740,4746,29.40,-46.65,96.00
61753,4747,30.90,-48.30,96.30
61766,4748,33.00,-46.80,97.20
61779,4749,33.75,-46.80,96.15
61792,4750,36.15,-46.20,96.00
61805,4751,36.75,-46.50,93.90
61818,4752,36.60,-48.30,93.00
61831,4753,39.15,-47.70,93.15
61844,4754,39.15,-46.80,91.95
61857,4755,41.70,-46.80,91.20
61870,4756,41.55,-47.85,90.75
61883,4757,43.35,-48.00,90.90
61896,4758,44.25,-45.90,89.55
61909,4759,45.60,-45.30,89.40
61922,4760,45.00,-46.65,87.30
61935,4761,45.90,-46.05,86.70
61948,4762,46.20,-45.45,85.50
61961,4763,47.70,-47.10,84.30
61974,4764,48.00,-47.40,84.30
61987,4765,47.85,-46.50,82.95
62000,4766,47.85,-46.80,81.15
62013,4767,47.85,-46.80,81.15
62026,4768,47.85,-46.80,81.15
62039,4769,47.85,-46.80,81.15
62052,4770,47.85,-46.80,81.15
62065,4771,47.85,-46.80,81.15
62078,4772,47.85,-46.80,81.15
62091,4773,51.30,-46.05,75.15
62104,4774,51.75,-45.30,72.90
62117,4775,51.90,-45.15,73.05
62130,4776,52.20,-43.05,70.50
62143,4777,52.80,-43.65,70.20
62156,4778,53.55,-42.45,69.45
62169,4779,55.95,-42.15,67.20
62182,4780,56.40,-42.30,67.05
62195,4781,56.70,-40.50,64.65
62208,4782,55.95,-41.25,63.90
62221,4783,57.30,-38.70,62.55
62234,4784,56.25,-38.10,60.90
62247,4785,57.00,-36.90,59.40
62260,4786,57.00,-36.90,57.45
62273,4787,57.45,-36.60,56.40
62286,4788,57.60,-34.35,55.05
62299,4789,56.85,-34.80,54.30
62312,4790,57.75,-33.45,52.65
62325,4791,57.00,-32.25,51.45
62338,4792,57.75,-31.80,50.40
62351,4793,56.70,-30.60,48.15
62364,4794,56.70,-29.85,46.20
62377,4795,54.15,-30.00,46.05
62390,4796,52.80,-29.85,43.95
62403,4797,52.80,-29.85,43.95
62416,4798,52.80,-29.85,43.95
62429,4799,52.80,-29.85,43.95
62442,4800,52.80,-29.85,43.95
62455,4801,52.80,-29.85,43.95
62468,4802,52.80,-29.85,43.95
62481,4803,52.80,-29.85,43.95
62494,4804,44.10,-29.85,35.40
62507,4805,44.55,-29.25,34.80
62520,4806,42.75,-30.75,33.75
62533,4807,40.35,-30.00,31.80
62546,4808,40.80,-32.40,31.80
62559,4809,38.25,-29.40,29.70
62572,4810,36.45,-31.05,31.20
62585,4811,36.15,-30.00,30.00
62598,4812,34.65,-30.45,30.75
62611,4813,34.05,-29.40,29.70
62624,4814,33.90,-30.75,28.80
62637,4815,32.55,-27.45,27.90
62650,4816,31.05,-28.65,29.70
62663,4817,30.45,-28.80,28.80
62676,4818,28.80,-26.70,28.65
62689,4819,27.75,-26.10,28.50
62702,4820,28.05,-26.25,29.40
62715,4821,25.65,-23.10,28.20
62728,4822,26.85,-23.85,29.40
62741,4823,25.65,-22.35,29.70
62754,4824,25.50,-20.55,31.05
62767,4825,25.20,-20.10,31.80
62780,4826,24.45,-20.85,31.05
62793,4827,23.40,-18.75,33.45
62806,4828,23.40,-18.75,33.45
62819,4829,23.40,-18.75,33.45
62832,4830,23.40,-18.75,33.45
62845,4831,23.40,-18.75,33.45
62858,4832,23.40,-18.75,33.45
62871,4833,23.40,-18.75,33.45
62884,4834,18.90,-15.60,36.15
62897,4835,17.10,-15.00,37.05
62910,4836,17.55,-13.80,38.55
62923,4837,16.35,-11.85,41.25
62936,4838,15.90,-10.95,43.05
62949,4839,15.75,-8.85,43.95
62962,4840,14.40,-9.00,46.05
62975,4841,14.40,-8.70,46.50
62988,4842,14.40,-9.00,47.25
63001,4843,13.50,-8.10,46.95
63014,4844,12.00,-9.30,48.90
63027,4845,10.65,-8.25,49.80
63040,4846,10.95,-9.45,51.30
63053,4847,10.20,-7.80,51.00
63066,4848,9.60,-8.85,53.40
63079,4849,9.90,-7.50,55.50
63092,4850,9.60,-6.45,57.15
63105,4851,9.60,-5.25,57.45
63118,4852,9.90,-5.85,60.00
63131,4853,8.40,-5.85,61.80
63144,4854,9.30,-5.70,63.45
63157,4855,7.50,-5.10,63.30
63170,4856,7.50,-5.40,64.05
63183,4857,8.10,-6.45,64.65
63196,4858,6.75,-6.60,66.30
63209,4859,6.75,-6.60,66.30
63222,4860,6.75,-6.60,66.30
63235,4861,6.75,-6.60,66.30
63248,4862,6.75,-6.60,66.30
63261,4863,6.75,-6.60,66.30
63274,4864,6.75,-6.60,66.30
63287,4865,3.30,-6.30,75.30
63300,4866,2.55,-6.30,76.80
63313,4867,1.20,-6.45,79.95
63326,4868,1.20,-6.90,79.65
63339,4869,1.20,-8.85,78.90
63352,4870,-1.20,-8.85,79.20
63365,4871,0.15,-9.30,77.40
63378,4872,-0.45,-9.60,77.70
63391,4873,-1.20,-8.85,77.55
63404,4874,-1.65,-8.85,76.95
63417,4875,-1.80,-8.70,76.80
63430,4876,-1.65,-10.35,76.65
63443,4877,-1.65,-11.55,78.90
63456,4878,-0.45,-10.35,78.90
63469,4879,-1.50,-10.95,80.25
63482,4880,-0.75,-11.40,83.25
63495,4881,-1.50,-10.20,83.55
63508,4882,-1.50,-11.40,85.05
63521,4883,0.45,-10.35,88.20
63534,4884,-1.05,-10.95,91.05
63547,4885,0.30,-10.95,91.50
63560,4886,0.00,-11.40,95.25
63573,4887,1.20,-10.80,96.45
63586,4888,2.40,-11.55,96.90
63599,4889,3.15,-9.60,100.20
63612,4890,3.15,-9.60,100.20
63625,4891,3.15,-9.60,100.20
63638,4892,3.15,-9.60,100.20
63651,4893,3.15,-9.60,100.20
63664,4894,3.15,-9.60,100.20
63677,4895,3.15,-9.60,100.20
63690,4896,18.30,-5.10,114.75
63703,4897,20.70,-4.95,116.70
63716,4898,25.20,-4.35,120.00
63729,4899,26.55,-5.25,119.70
63742,4900,28.80,-4.05,121.65
63755,4901,32.40,-4.35,121.05
63768,4902,34.50,-5.25,123.15
63781,4903,37.20,-6.00,123.15
63794,4904,40.05,-6.60,124.05
63807,4905,41.55,-6.30,123.30
63820,4906,43.80,-6.30,123.00
63833,4907,46.50,-6.30,121.80
63846,4908,47.25,-7.80,122.25
63859,4909,48.30,-6.45,120.90
63872,4910,50.70,-8.25,119.55
63885,4911,52.50,-9.30,118.20
63898,4912,54.30,-8.85,119.40
63911,4913,52.50,-10.35,115.20
63924,4914,56.10,-9.90,114.30
63937,4915,57.00,-10.80,112.95
63950,4916,57.30,-12.15,113.40
63963,4917,59.85,-12.60,109.80
63976,4918,60.15,-13.95,110.40
63989,4919,60.45,-13.95,107.70
64002,4920,61.65,-14.85,107.70
64015,4921,61.65,-14.85,107.70
64028,4922,61.65,-14.85,107.70
64041,4923,61.65,-14.85,107.70
64054,4924,61.65,-14.85,107.70
64067,4925,61.65,-14.85,107.70
64080,4926,61.65,-14.85,107.70
64093,4927,66.00,-18.90,94.05
64106,4928,64.65,-19.20,91.95
64119,4929,64.65,-19.50,89.40
64132,4930,65.70,-19.35,88.50
64145,4931,66.00,-18.15,87.00
64158,4932,64.50,-18.60,84.75
64171,4933,65.85,-18.30,84.90
64184,4934,66.15,-16.80,84.15
64197,4935,65.25,-15.75,82.05
64210,4936,65.40,-15.15,82.20
64223,4937,63.90,-14.85,80.70
64236,4938,64.65,-12.45,78.15
64249,4939,64.35,-11.55,77.40
64262,4940,63.60,-11.55,76.65
64275,4941,62.25,-9.90,74.55
64288,4942,61.20,-7.20,71.70
64301,4943,60.60,-7.80,70.05
64314,4944,58.50,-5.25,67.20
64327,4945,57.30,-7.05,64.80
64340,4946,56.25,-6.90,62.40
64353,4947,52.80,-8.85,56.70
64366,4948,50.10,-7.65,54.45
64379,4949,48.45,-8.70,52.05
64392,4950,48.00,-9.90,47.55
64405,4951,48.00,-9.90,47.55
64418,4952,48.00,-9.90,47.55
64431,4953,48.00,-9.90,47.55
64444,4954,48.00,-9.90,47.55
64457,4955,48.00,-9.90,47.55
64470,4956,48.00,-9.90,47.55
64483,4957,34.95,-6.00,46.20
64496,4958,33.15,-7.50,46.50
64509,4959,33.00,-7.20,44.40
64522,4960,28.80,-5.25,45.90
64535,4961,28.05,-6.45,46.95
64548,4962,26.55,-4.95,46.95
64561,4963,23.10,-5.25,47.40
64574,4964,21.45,-6.00,47.70
64587,4965,21.15,-6.90,47.70
64600,4966,17.10,-5.85,50.25
64613,4967,16.35,-5.10,52.50
64626,4968,13.65,-4.35,54.30
64639,4969,11.55,-5.70,57.45
64652,4970,11.25,-4.95,59.40
64665,4971,10.05,-4.95,62.40
64678,4972,7.95,-4.65,66.30
64691,4973,7.05,-4.95,69.90
64704,4974,6.60,-3.30,70.65
64717,4975,4.50,-5.85,74.25
64730,4976,4.35,-6.45,76.95
64743,4977,4.50,-5.85,78.00
64756,4978,1.50,-7.05,81.30
64769,4979,2.10,-6.00,83.40
64782,4980,0.15,-9.30,86.40
64795,4981,2.25,-9.90,87.75
64808,4982,2.25,-9.90,87.75
64821,4983,2.25,-9.90,87.75
64834,4984,2.25,-9.90,87.75
64847,4985,2.25,-9.90,87.75
64860,4986,2.25,-9.90,87.75
64873,4987,2.25,-9.90,87.75
64886,4988,1.20,-12.00,96.90
64899,4989,0.75,-14.55,97.05
64912,4990,1.65,-14.40,99.90
64925,4991,3.00,-13.80,101.25
64938,4992,4.20,-13.35,102.00
64951,4993,3.30,-14.55,102.75
64964,4994,4.95,-15.00,106.80
64977,4995,4.95,-15.75,108.75
64990,4996,6.30,-16.35,109.65
65003,4997,6.30,-18.30,110.70
65016,4998,6.45,-16.95,112.05
65029,4999,7.35,-17.10,113.40
